,location,truth_date,year_week,value,relative_humidity_2m,temperature_2m_max,temperature_2m_min
51,AT,2022-10-23,2022-W42,1685.2,81.34062,15.777928,5.899357
52,AT,2022-10-16,2022-W41,1740.8,82.64404,15.3207855,5.2565002
53,AT,2022-10-09,2022-W40,1183.0,77.63208,16.2565,5.3850713
54,AT,2022-04-17,2022-W15,540.7,66.820724,11.670785,0.35650006
55,AT,2022-04-10,2022-W14,1207.7,74.39994,8.870786,-1.4363571
56,AT,2022-04-03,2022-W13,1044.6,75.29018,4.992214,-2.186357
57,AT,2022-03-27,2022-W12,1387.2,48.952976,13.270785,-1.1292143
58,AT,2022-03-20,2022-W11,1264.3,68.86113,7.7850714,-3.1577857
59,AT,2022-03-06,2022-W09,996.2,62.851414,-0.6506428,-12.7435
60,AT,2022-02-27,2022-W08,757.8,80.06814,0.02792866,-7.6149287
61,AT,2022-02-20,2022-W07,1042.0,79.49699,4.4707856,-4.3935003
62,AT,2022-02-13,2022-W06,1054.1,71.18661,3.4493573,-8.050643
63,AT,2022-02-06,2022-W05,1260.2,79.88511,1.1779286,-5.157786
64,AT,2022-01-30,2022-W04,1128.0,79.08466,2.1422143,-6.4649286
65,AT,2022-01-23,2022-W03,996.7,80.530754,-0.23635711,-5.907786
66,AT,2022-01-16,2022-W02,1122.6,72.54933,2.3422143,-5.2220716
67,AT,2022-01-09,2022-W01,1068.6,76.44624,0.34221438,-6.7435
68,AT,2022-01-02,2021-W52,662.3,86.6054,5.9865,-0.18350005
69,AT,2021-12-26,2021-W51,518.0,80.33738,2.4207857,-7.8077855
70,AT,2021-12-19,2021-W50,1765.8,89.057884,1.8136429,-5.0220714
71,AT,2021-12-12,2021-W49,735.2,86.6282,-1.9363571,-7.7434998
72,AT,2021-12-05,2021-W48,865.2,86.244446,-0.3149286,-7.8863573
73,AT,2021-11-28,2021-W47,1067.6,78.11739,1.6993572,-5.1149287
74,AT,2021-11-21,2021-W46,1220.0,79.33191,6.1064997,-0.9792142
75,AT,2021-11-14,2021-W45,1159.8,77.34733,11.535071,2.420786
76,AT,2021-11-07,2021-W44,1388.5,83.342964,5.7207856,-2.850643
77,AT,2021-10-31,2021-W43,1558.6,61.347576,12.763642,2.5779285
78,AT,2021-10-24,2021-W42,1689.7,75.084175,12.477928,1.7707857
79,AT,2021-10-17,2021-W41,1365.5,83.471146,7.8065,-0.3149285
80,AT,2021-10-10,2021-W40,711.3,87.346176,8.413643,2.399357
81,AT,2021-03-28,2021-W12,331.7,74.77256,8.3136425,-4.1149287
82,AT,2021-03-21,2021-W11,318.3,82.75669,-2.4792142,-9.150643
83,AT,2021-03-14,2021-W10,497.5,75.667564,3.2422142,-3.9220717
84,AT,2021-03-07,2021-W09,407.6,58.88482,7.1493573,-4.686357
85,AT,2021-02-28,2021-W08,365.4,58.489094,11.585071,-0.9149285
86,AT,2021-02-21,2021-W07,310.3,72.011665,9.342215,-1.2792141
87,AT,2021-02-14,2021-W06,286.0,72.5658,-2.6077857,-10.4363575
88,AT,2021-02-07,2021-W05,320.8,82.460335,6.3636427,-2.2292142
89,AT,2021-01-31,2021-W04,421.9,83.61332,0.6850714,-4.8220716
90,AT,2021-01-24,2021-W03,354.3,81.62687,1.1065,-7.7149286
91,AT,2021-01-17,2021-W02,357.4,77.068,-3.886357,-9.322072
92,AT,2021-01-10,2021-W01,335.8,75.537544,-1.9077857,-8.236358
93,AT,2020-12-13,2020-W50,533.2,86.42125,0.50650007,-5.8292146
94,AT,2020-12-06,2020-W49,671.3,75.10029,2.2779286,-2.7292144
95,AT,2020-11-29,2020-W48,603.1,67.49441,5.563643,-3.6220715
96,AT,2020-11-22,2020-W47,789.7,75.76604,6.477928,-2.5220716
97,AT,2020-11-15,2020-W46,995.0,76.02368,9.213643,-0.26492852
98,AT,2020-11-08,2020-W45,1013.5,77.739624,11.285071,1.4207858
99,AT,2020-11-01,2020-W44,650.5,83.0091,10.677928,2.2422144
100,AT,2020-10-25,2020-W43,801.6,79.281006,13.377929,4.2922144
101,AT,2020-10-18,2020-W42,827.1,89.138855,4.7279286,-0.52207136
102,AT,2020-10-11,2020-W41,344.8,83.886284,10.013642,2.6422143
103,AT,2020-10-04,2020-W40,488.8,83.10998,12.942214,5.8779287
104,AT,2020-03-29,2020-W13,663.7,70.58065,3.0422142,-4.686357
105,AT,2020-03-22,2020-W12,1261.0,71.73344,7.4422145,-3.1649284
106,AT,2020-03-15,2020-W11,1239.2,75.927315,7.2493577,-2.0292141
107,AT,2020-03-08,2020-W10,1259.6,80.26453,2.313643,-7.350643
108,AT,2020-03-01,2020-W09,1450.1,76.44,2.9350715,-6.050643
109,AT,2020-02-23,2020-W08,1413.6,71.49888,4.3850713,-5.2720714
110,AT,2020-02-16,2020-W07,1622.5,74.79911,4.6779284,-3.7935002
111,AT,2020-02-09,2020-W06,2314.1,73.45716,2.3065,-7.3720717
112,AT,2020-02-02,2020-W05,2203.3,80.939926,4.8707857,-2.9935
113,AT,2020-01-26,2020-W04,1694.4,67.82364,5.449357,-6.900643
114,AT,2020-01-19,2020-W03,1089.1,76.77206,3.0707855,-6.950643
115,AT,2020-01-12,2020-W02,772.4,74.73568,3.6779284,-6.486357
116,AT,2020-01-05,2020-W01,406.6,73.95929,3.0565,-5.6035
117,AT,2019-12-29,2019-W52,504.1,87.11958,-0.80778563,-6.9720716
118,AT,2019-12-22,2019-W51,1157.4,84.1485,5.520786,1.1493572
119,AT,2019-12-15,2019-W50,967.5,78.69859,1.2207859,-9.1935
120,AT,2019-12-08,2019-W49,930.4,68.58261,4.0279284,-4.6292143
121,AT,2019-12-01,2019-W48,837.2,86.1626,3.5565,-2.4506428
122,AT,2019-11-24,2019-W47,777.3,86.10664,6.7922144,1.5207857
123,AT,2019-11-17,2019-W46,755.3,87.10197,4.599357,-0.6506428
124,AT,2019-11-10,2019-W45,466.9,87.88081,4.6779284,-3.2506428
125,AT,2019-11-03,2019-W44,560.8,86.339005,8.3207855,1.4136429
126,AT,2019-10-27,2019-W43,673.2,67.5406,17.313643,7.2136426
127,AT,2019-10-20,2019-W42,742.0,76.57662,16.449358,6.9065003
128,AT,2019-10-13,2019-W41,667.9,78.85676,16.349356,3.363643
129,AT,2019-10-06,2019-W40,603.5,83.466774,9.413643,2.8422143
130,AT,2019-04-07,2019-W14,352.5,79.470985,9.163643,1.213643
131,AT,2019-03-31,2019-W13,560.7,78.43543,6.8922143,-2.236357
132,AT,2019-03-24,2019-W12,618.3,70.72936,7.3207855,-3.9649284
133,AT,2019-03-17,2019-W11,702.9,79.684105,3.649357,-3.6863573
134,AT,2019-03-10,2019-W10,947.8,79.37136,5.470786,-2.0792143
135,AT,2019-03-03,2019-W09,1122.3,79.618614,7.163643,-0.98635715
136,AT,2019-02-24,2019-W08,1156.0,72.789345,3.0279286,-4.4435
137,AT,2019-02-17,2019-W07,1209.2,71.44667,5.263643,-4.4935
138,AT,2019-02-10,2019-W06,1367.1,73.1826,2.2993572,-4.8720713
139,AT,2019-02-03,2019-W05,1264.8,82.98606,-0.4506428,-6.422072
140,AT,2019-01-27,2019-W04,1022.4,81.667274,-3.9363573,-9.386357
141,AT,2019-01-20,2019-W03,855.4,79.78941,-1.6363572,-8.986357
142,AT,2019-01-13,2019-W02,786.9,89.21952,-2.7077858,-6.279214
143,AT,2018-12-23,2018-W51,772.1,84.941216,2.2636428,-3.8935
144,AT,2018-12-16,2018-W50,686.3,83.90013,-3.9077857,-11.550643
145,AT,2018-12-09,2018-W49,654.5,87.30321,2.9279287,-1.4434999
146,AT,2018-12-02,2018-W48,707.2,83.61023,1.2850715,-6.2077856
147,AT,2018-11-25,2018-W47,763.8,84.85304,4.9850717,-1.1506428
148,AT,2018-11-18,2018-W46,697.1,77.837105,5.7850714,-1.5006428
149,AT,2018-11-11,2018-W45,654.2,84.16535,12.342215,4.913643
150,AT,2018-11-04,2018-W44,490.7,84.81993,11.6565,5.2065
151,AT,2018-10-28,2018-W43,459.8,87.06746,10.420785,3.5565
152,AT,2018-10-21,2018-W42,602.7,83.04093,12.449357,3.5922143
153,AT,2018-10-14,2018-W41,439.4,76.704575,15.827929,7.092214
154,AT,2018-10-07,2018-W40,439.5,81.73234,12.785071,5.6422143
155,AT,2018-04-15,2018-W15,102.3,72.48006,13.349357,2.8493571
156,AT,2018-04-08,2018-W14,221.4,72.52882,11.706499,1.0707858
157,AT,2018-04-01,2018-W13,639.5,84.31572,5.3350716,-2.2292142
158,AT,2018-03-25,2018-W12,812.0,77.38188,0.4493571,-9.3935
159,AT,2018-03-18,2018-W11,938.0,82.531204,3.4064999,-3.6220715
160,AT,2018-03-11,2018-W10,1331.2,80.27844,6.742214,-1.7720715
161,AT,2018-03-04,2018-W09,1428.7,75.220314,-1.4292142,-10.550643
162,AT,2018-02-25,2018-W08,1480.5,81.8162,-6.6935,-12.457786
163,AT,2018-02-18,2018-W07,1792.9,84.504005,-1.6720715,-8.614928
164,AT,2018-02-11,2018-W06,1729.8,82.02462,-0.9292143,-7.7149286
165,AT,2018-02-04,2018-W05,1497.2,83.64833,-0.043499913,-6.307786
166,AT,2018-01-28,2018-W04,1357.8,80.99223,5.063643,-2.3934999
167,AT,2018-01-21,2018-W03,1152.2,80.23115,-0.8649284,-7.150643
168,AT,2018-01-14,2018-W02,1014.7,86.076866,0.8779286,-4.4577856
169,AT,2018-01-07,2018-W01,944.2,85.370895,3.669,-2.42475
170,AT,2017-12-31,2017-W52,483.4,75.95396,1.5065,-6.38725
171,AT,2017-12-24,2017-W51,849.8,86.32256,0.7207857,-6.186357
172,AT,2017-12-17,2017-W50,806.4,84.51881,-1.1292143,-7.8935003
173,AT,2017-12-10,2017-W49,628.1,77.53575,0.4493571,-8.822071
174,AT,2017-12-03,2017-W48,654.4,81.481,-1.9935,-11.4363575
175,AT,2017-11-26,2017-W47,614.0,79.99107,4.7493567,-4.8149285
176,AT,2017-11-19,2017-W46,594.9,82.14599,1.5922143,-5.9720716
177,AT,2017-11-12,2017-W45,688.9,88.47549,4.013643,-1.0292143
178,AT,2017-11-05,2017-W44,430.3,83.952644,6.792214,-1.2935
179,AT,2017-10-29,2017-W43,508.1,85.91926,7.6922145,1.1422144
180,AT,2017-10-22,2017-W42,552.6,70.933495,13.427928,3.170786
181,AT,2017-10-15,2017-W41,616.3,78.08362,16.149357,4.3922143
182,AT,2017-10-08,2017-W40,289.1,80.37064,10.049356,3.0565
183,AT,2017-04-09,2017-W14,152.2,82.39828,9.370786,0.3279286
184,AT,2017-04-02,2017-W13,383.4,65.90307,13.877929,1.8779286
185,AT,2017-03-26,2017-W12,468.3,81.28217,11.235071,0.1565
186,AT,2017-03-19,2017-W11,496.0,76.93004,8.635072,-1.2577858
187,AT,2017-03-12,2017-W10,488.7,77.58513,3.5207858,-5.1220713
188,AT,2017-03-05,2017-W09,627.3,75.05333,5.699357,-2.6935
189,AT,2017-02-26,2017-W08,617.3,78.90487,5.9565,-3.1149285
190,AT,2017-02-19,2017-W07,950.7,73.08825,4.9207854,-5.7863574
191,AT,2017-02-12,2017-W06,1299.5,83.75834,1.1279286,-5.150643
192,AT,2017-02-05,2017-W05,1369.3,81.57921,4.1422143,-2.1149285
193,AT,2017-01-29,2017-W04,1452.4,59.19708,1.4922143,-10.200644
194,AT,2017-01-22,2017-W03,1471.3,75.15629,-2.2149284,-10.564928
195,AT,2017-01-15,2017-W02,1795.4,80.20855,-4.3935003,-11.850642
196,AT,2017-01-08,2017-W01,1406.0,76.20946,-6.7149286,-13.0935
197,AT,2017-01-01,2016-W52,724.2,76.90638,1.0702499,-9.340333
198,AT,2016-12-25,2016-W51,1075.3,81.093025,4.093,-5.114143
199,AT,2016-12-18,2016-W50,920.1,77.30959,2.4787145,-4.0569997
200,AT,2016-12-11,2016-W49,642.2,68.84641,4.778714,-3.2855713
201,AT,2016-12-04,2016-W48,770.8,70.05281,0.92157143,-4.9284286
202,AT,2016-11-27,2016-W47,789.5,92.25647,7.364429,2.2858574
203,AT,2016-11-20,2016-W46,864.8,89.80229,6.1715713,-2.9998572
204,AT,2016-11-13,2016-W45,762.7,89.28785,-0.74271435,-8.949857
205,AT,2016-11-06,2016-W44,696.6,85.090614,5.778714,-1.5712856
206,AT,2016-10-30,2016-W43,593.1,89.97498,9.371572,3.543
207,AT,2016-10-23,2016-W42,812.1,90.84838,7.6787143,-0.9141426
208,AT,2016-10-16,2016-W41,737.5,89.27958,9.671572,2.1858573
209,AT,2016-10-09,2016-W40,449.1,90.51402,5.157286,0.5144286
210,AT,2016-04-10,2016-W14,326.0,86.76621,9.714429,1.4358572
211,AT,2016-04-03,2016-W13,360.5,81.91101,12.093,0.27871433
212,AT,2016-03-27,2016-W12,605.5,81.183655,5.1072855,-3.5784285
213,AT,2016-03-20,2016-W11,1176.8,78.092545,4.107286,-5.357
214,AT,2016-03-13,2016-W10,1094.7,87.18239,1.8644286,-4.4927144
215,AT,2016-03-06,2016-W09,1248.1,84.23244,1.9572859,-4.5712857
216,AT,2016-02-28,2016-W08,1522.1,82.395386,2.8930001,-5.649857
217,AT,2016-02-21,2016-W07,1347.2,89.04083,4.150143,-3.7141426
218,AT,2016-02-14,2016-W06,1694.8,83.2602,2.285857,-7.8927145
219,AT,2016-02-07,2016-W05,1542.5,86.86111,2.9287143,-4.921285
220,AT,2016-01-31,2016-W04,1193.4,84.584366,6.043,-5.1284285
221,AT,2016-01-24,2016-W03,1038.4,80.585915,-1.9427141,-14.678429
222,AT,2016-01-17,2016-W02,782.6,83.92528,-3.2355714,-10.942714
223,AT,2016-01-10,2016-W01,643.3,85.11678,2.8787143,-4.292714
224,AT,2015-12-20,2015-W51,710.8,85.7038,6.9572864,-2.9998572
225,AT,2015-12-13,2015-W50,766.5,72.74287,4.5501432,-3.1427143
226,AT,2015-12-06,2015-W49,798.2,82.77869,6.5715714,-3.8784287
227,AT,2015-11-29,2015-W48,693.4,79.59633,0.1072857,-7.0212855
228,AT,2015-11-22,2015-W47,711.8,79.20888,6.4858575,-1.3141428
229,AT,2015-11-15,2015-W46,708.6,79.87108,11.835856,1.8572857
230,AT,2015-11-08,2015-W45,645.8,73.79206,13.307286,1.6501429
231,AT,2015-11-01,2015-W44,657.1,81.8048,12.193,1.6501429
232,AT,2015-10-25,2015-W43,722.5,87.18377,8.771571,-0.657
233,AT,2015-10-18,2015-W42,769.6,90.687,7.6787148,1.9858571
234,AT,2015-10-11,2015-W41,552.9,93.84872,9.935858,4.8715715
235,AT,2015-10-04,2015-W40,585.4,83.31062,12.307286,3.1715715
236,AT,2015-04-12,2015-W15,328.6,78.33694,8.035857,-3.3212857
237,AT,2015-04-05,2015-W14,405.3,82.26747,1.5572859,-5.707
238,AT,2015-03-29,2015-W13,1021.2,84.39788,5.7501426,-2.4712856
239,AT,2015-03-22,2015-W12,1025.7,77.87365,6.6215715,-3.0784285
240,AT,2015-03-15,2015-W11,1136.7,81.145195,3.0930002,-4.285571
241,AT,2015-03-08,2015-W10,1329.1,80.33091,1.5930002,-7.921285
242,AT,2015-03-01,2015-W09,1699.6,86.36494,1.9787142,-4.8712854
243,AT,2015-02-22,2015-W08,1461.9,80.875786,3.350143,-7.185571
244,AT,2015-02-15,2015-W07,2052.8,85.21898,2.4715714,-5.299857
245,AT,2015-02-08,2015-W06,1951.3,81.78115,-4.3141427,-12.921286
246,AT,2015-02-01,2015-W05,1567.4,82.33679,-2.8855712,-12.364142
247,AT,2015-01-25,2015-W04,1178.1,88.56089,-0.98557144,-8.049857
248,AT,2015-01-18,2015-W03,962.1,87.523445,1.6072857,-7.3784285
249,AT,2015-01-11,2015-W02,830.4,83.20252,1.7501429,-7.442714
250,AT,2014-12-21,2014-W51,1177.0,92.245316,3.4215715,-2.0212858
251,AT,2014-12-14,2014-W50,993.0,82.317955,1.8001429,-5.464143
252,AT,2014-12-07,2014-W49,982.8,92.36963,3.0715716,-0.6427142
253,AT,2014-11-30,2014-W48,897.4,91.19878,5.828715,0.63585716
254,AT,2014-11-23,2014-W47,855.5,89.05895,7.343,-1.4784286
255,AT,2014-11-16,2014-W46,744.3,89.873955,9.685858,5.043
256,AT,2014-11-09,2014-W45,883.4,91.15611,10.214429,5.5858574
257,AT,2014-11-02,2014-W44,762.6,85.55873,10.200143,0.5715714
258,AT,2014-10-26,2014-W43,696.1,90.41484,6.8715715,0.8572858
259,AT,2014-10-19,2014-W42,768.8,86.79097,15.664429,5.8930006
260,AT,2014-10-12,2014-W41,547.3,83.160194,18.064428,8.493001
261,AT,2014-10-05,2014-W40,589.6,90.843956,13.668,6.2680006
262,BE,2024-10-13,2024-W41,240.5,82.94098,14.331166,9.156167
263,BE,2024-10-06,2024-W40,226.6,80.85718,15.843072,7.521643
264,BE,2024-09-29,2024-W39,174.7,80.40825,16.443071,10.043071
265,BE,2024-09-22,2024-W38,194.6,79.679146,22.028788,13.171644
266,BE,2024-09-15,2024-W37,84.6,80.12228,16.550215,8.150214
267,BE,2024-09-08,2024-W36,82.1,83.573364,21.750214,15.071643
268,BE,2024-09-01,2024-W35,50.5,73.24433,25.757357,15.314501
269,BE,2024-08-25,2024-W34,60.9,71.89936,22.750216,14.143072
270,BE,2024-08-18,2024-W33,78.8,76.24196,24.028788,16.285929
271,BE,2024-08-11,2024-W32,52.7,70.35091,25.914501,16.143072
272,BE,2024-08-04,2024-W31,81.8,78.41599,24.621643,16.971643
273,BE,2024-07-28,2024-W30,72.7,75.55928,23.157358,14.614501
274,BE,2024-07-21,2024-W29,120.3,76.00987,24.593073,16.3145
275,BE,2024-07-14,2024-W28,66.5,76.99409,22.085928,12.9645
276,BE,2024-07-07,2024-W27,116.3,74.221054,18.778788,12.343072
277,BE,2024-06-30,2024-W26,103.7,73.52007,24.185928,14.185928
278,BE,2024-06-23,2024-W25,96.0,81.49684,20.700214,12.935929
279,BE,2024-06-16,2024-W24,68.8,76.86529,17.414501,10.100214
280,BE,2024-06-09,2024-W23,56.6,73.121796,17.178785,8.821643
281,BE,2024-06-02,2024-W22,27.5,82.16917,17.350216,10.6645
282,BE,2024-05-26,2024-W21,64.4,82.81208,18.300215,11.543071
283,BE,2024-05-19,2024-W20,38.6,82.92424,19.628786,12.028786
284,BE,2024-05-12,2024-W19,23.9,79.04391,20.207357,9.9645
285,BE,2024-05-05,2024-W18,44.1,79.2292,18.5645,9.750215
286,BE,2024-04-28,2024-W17,25.7,76.22951,12.750215,4.7645
287,BE,2024-04-21,2024-W16,67.3,76.93209,10.171644,3.6359286
288,BE,2024-04-14,2024-W15,72.0,73.75836,16.164501,8.985929
289,BE,2024-04-07,2024-W14,120.6,75.72602,17.671642,10.928786
290,BE,2024-03-31,2024-W13,118.1,74.64496,13.157357,6.2359285
291,BE,2024-03-24,2024-W12,93.9,83.338844,12.900215,5.478786
292,BE,2024-03-17,2024-W11,191.4,83.771355,13.757358,7.9145
293,BE,2024-03-10,2024-W10,154.0,78.06512,11.028786,3.9430714
294,BE,2024-03-03,2024-W09,287.1,85.7573,10.028786,3.7073572
295,BE,2024-02-25,2024-W08,416.2,84.731255,9.657357,4.8430715
296,BE,2024-02-18,2024-W07,350.4,84.77647,12.528786,7.4645004
297,BE,2024-02-11,2024-W06,701.2,86.7505,11.4930725,5.771643
298,BE,2024-02-04,2024-W05,732.3,85.503685,10.007357,6.1645
299,BE,2024-01-28,2024-W04,787.6,82.87024,11.1645,3.371643
300,BE,2024-01-21,2024-W03,395.9,84.57513,3.0145001,-2.2426429
301,BE,2024-01-14,2024-W02,366.0,74.441895,1.5002143,-2.6497858
302,BE,2024-01-07,2024-W01,264.1,85.559204,7.157357,3.4287856
303,BE,2023-12-31,2023-W52,191.8,82.4,10.75825,6.4395
304,BE,2023-12-24,2023-W51,533.4,87.7154,10.507358,7.443072
305,BE,2023-12-17,2023-W50,466.9,89.98573,8.321643,4.328786
306,BE,2023-12-10,2023-W49,296.7,86.343834,8.7287855,3.9859283
307,BE,2023-12-03,2023-W48,276.3,88.101006,3.4716427,-0.9997857
308,BE,2023-11-26,2023-W47,252.5,88.279366,8.793071,4.1359286
309,BE,2023-11-19,2023-W46,206.9,88.751595,11.428786,6.8073573
310,BE,2023-11-12,2023-W45,209.2,87.18748,10.9645,6.085929
311,BE,2023-11-05,2023-W44,173.7,84.014595,12.393072,8.385929
312,BE,2023-10-29,2023-W43,135.6,86.92018,13.907357,9.385928
313,BE,2023-10-22,2023-W42,179.6,81.58094,15.628786,9.9145
314,BE,2023-10-15,2023-W41,168.0,77.17224,18.200214,10.550215
315,BE,2023-10-08,2023-W40,176.7,76.29426,20.164501,12.100215
316,BE,2023-10-01,2023-W39,164.9,76.30585,22.207357,13.014501
317,BE,2023-09-24,2023-W38,167.2,77.41741,19.407358,12.450215
318,BE,2023-09-17,2023-W37,165.4,77.600945,23.3145,14.457357
319,BE,2023-09-10,2023-W36,156.5,69.91897,29.343073,17.778786
320,BE,2023-09-03,2023-W35,89.9,81.516396,21.778788,12.793073
321,BE,2023-08-27,2023-W34,95.0,75.722084,22.835928,14.014501
322,BE,2023-08-20,2023-W33,92.0,77.01476,24.721643,16.63593
323,BE,2023-08-13,2023-W32,32.7,75.17543,22.88593,14.450215
324,BE,2023-08-06,2023-W31,63.5,83.3189,18.971643,13.200215
325,BE,2023-07-30,2023-W30,41.2,78.935684,20.650213,14.585929
326,BE,2023-07-23,2023-W29,35.5,71.30459,21.464499,13.493072
327,BE,2023-07-16,2023-W28,13.5,65.0347,23.914501,15.200215
328,BE,2023-07-09,2023-W27,55.8,67.58366,24.73593,14.350215
329,BE,2023-07-02,2023-W26,32.2,69.00684,21.378786,14.443071
330,BE,2023-06-25,2023-W25,44.3,71.46994,25.7645,15.871643
331,BE,2023-06-18,2023-W24,38.2,51.133404,26.550215,15.621643
332,BE,2023-06-11,2023-W23,63.8,59.77775,27.214499,14.707357
333,BE,2023-06-04,2023-W22,35.8,62.997215,21.585928,10.121643
334,BE,2023-05-28,2023-W21,77.7,72.60084,18.73593,8.1145
335,BE,2023-05-21,2023-W20,50.5,73.673355,17.450214,7.4002147
336,BE,2023-05-14,2023-W19,74.6,85.51776,17.128786,9.693071
337,BE,2023-05-07,2023-W18,53.5,78.41253,17.821644,8.4859295
338,BE,2023-04-30,2023-W17,39.2,75.55363,14.021644,5.1359286
339,BE,2023-04-23,2023-W16,111.4,77.52592,13.207358,5.6287856
340,BE,2023-04-16,2023-W15,77.3,75.26641,12.700215,5.7145
341,BE,2023-04-09,2023-W14,139.0,75.552124,12.043073,3.1859286
342,BE,2023-04-02,2023-W13,284.7,79.45768,11.6645,4.9930716
343,BE,2023-03-26,2023-W12,346.8,80.908485,11.707357,7.1430717
344,BE,2023-03-19,2023-W11,317.1,75.44004,12.593072,4.4859285
345,BE,2023-03-12,2023-W10,373.8,85.32644,9.535929,2.2002141
346,BE,2023-03-05,2023-W09,363.8,78.01534,6.1359286,-0.77835715
347,BE,2023-02-26,2023-W08,368.0,83.92427,7.4502144,0.84307134
348,BE,2023-02-19,2023-W07,583.7,86.01781,11.150214,5.000214
349,BE,2023-02-12,2023-W06,542.7,84.66344,7.578786,-0.17121434
350,BE,2023-02-05,2023-W05,571.2,86.16044,8.550215,3.9002144
351,BE,2023-01-29,2023-W04,404.5,86.87168,4.0502143,-0.59264284
352,BE,2023-01-22,2023-W03,370.5,89.222694,2.9430714,-1.9426429
353,BE,2023-01-15,2023-W02,457.5,84.99037,9.750215,5.5573573
354,BE,2023-01-08,2023-W01,651.6,87.64905,10.378786,7.621643
355,BE,2023-01-01,2022-W52,802.6,84.34526,12.077001,8.00825
356,BE,2022-12-25,2022-W51,826.0,91.00243,11.171643,7.585929
